time,temperature,humidity
1505671416000,29.7,73.1
1505672016000,29.6,73.1
1505672616000,29.6,73.1
1505673216000,29.6,73.1
1505673816000,29.6,73.1
1505674416000,29.6,73.1
1505675016000,29.6,73.1
1505675616000,29.6,73.1
1505676216000,29.6,73.1
1505676816000,29.6,73.1
1505677416000,29.6,73.1
1505678016000,29.6,73.1
1505678616000,29.6,73.1
1505679216000,29.6,73.1
1505679816000,29.6,73.1
1505680416000,29.6,73.1
1505681016000,29.6,73.1
1505681616000,29.6,73.1
1505682216000,29.6,73.1
1505682816000,29.6,73.1
1505683416000,29.6,73.1
1505684016000,29.6,73.0
1505684616000,29.6,73.1
1505685216000,29.6,73.1
1505685816000,29.6,73.1
1505686416000,29.6,73.1
1505687016000,29.6,73.1
1505687616000,29.6,73.1
1505688216000,29.6,73.1
1505688816000,29.6,73.1
1505689416000,29.6,73.1
1505690016000,29.6,73.1
1505690616000,29.6,73.0
1505691216000,29.6,73.1
1505691816000,29.6,73.1
1505692416000,29.6,73.1
1505693016000,29.6,73.1
1505693616000,29.6,73.1
1505694216000,29.6,73.1
1505694816000,29.6,73.1
1505695416000,29.6,73.1
1505696016000,29.6,73.0
1505696616000,29.6,73.1
1505697216000,29.6,73.1
1505697816000,29.6,73.0
1505698416000,29.6,73.0
1505699016000,29.6,73.1
1505699616000,29.6,73.0
1505700216000,29.6,73.0
1505700816000,29.6,73.0
1505701416000,29.6,73.0
1505702016000,29.6,73.0
1505702616000,29.6,73.0
1505703216000,29.6,73.0
1505703816000,29.6,73.0
1505704416000,29.5,73.0
1505705016000,29.6,73.0
1505705616000,29.5,73.0
1505706216000,29.5,73.0
1505706816000,29.5,73.0
1505707416000,29.5,73.0
1505708016000,29.5,73.0
1505708616000,29.5,73.0
1505709216000,29.5,73.0
1505709816000,29.5,73.0
1505710416000,29.5,73.0
1505711016000,29.5,73.0
1505711616000,29.5,73.0
1505712216000,29.5,73.0
1505712816000,29.5,73.0
1505713416000,29.5,73.0
1505714016000,29.5,73.0
1505714616000,29.5,73.0
1505715216000,29.5,73.0
1505715816000,29.5,73.0
1505716416000,29.5,73.0
1505717016000,29.5,73.0
1505717616000,29.5,73.0
1505718216000,29.5,73.0
1505718816000,29.5,73.0
1505719416000,29.5,73.0
1505720016000,29.5,73.0
1505720616000,29.5,73.0
1505721216000,29.5,73.0
1505721816000,29.5,73.0
1505722416000,29.5,73.5
1505723016000,29.5,73.0
1505723616000,29.5,73.0
1505724216000,29.5,73.0
1505724816000,29.5,73.0
1505725416000,29.5,73.5
1505726016000,29.5,73.5
1505726616000,29.5,73.5
1505727216000,29.4,73.5
1505727816000,29.4,73.5
1505728416000,29.4,73.5
1505729016000,29.4,73.5
1505729616000,29.4,73.5
1505730216000,29.4,73.5
1505730816000,29.4,73.5
1505731416000,29.4,73.5
1505732016000,29.4,73.5
1505732616000,29.4,73.5
1505733216000,29.4,73.5
1505733816000,29.4,73.5
1505734416000,29.4,73.5
1505735016000,29.4,73.4
1505735616000,29.3,73.5
1505736216000,29.3,73.5
1505736816000,29.3,73.4
1505737416000,29.3,73.4
1505738016000,29.3,73.4
1505738616000,29.3,73.4
1505739216000,29.3,73.4
1505739816000,29.3,73.4
1505740416000,29.3,73.9
1505741016000,29.3,73.4
1505741616000,29.3,73.4
1505742216000,29.3,73.9
1505742816000,29.3,73.9
1505743416000,29.3,73.9
1505744016000,29.2,73.9
1505744616000,29.2,73.9
1505745216000,29.2,73.9
1505745816000,29.2,73.9
1505746416000,29.2,73.9
1505747016000,29.2,73.9
1505747616000,29.2,73.9
1505748216000,29.2,73.9
1505748816000,29.2,73.9
1505749416000,29.2,73.9
1505750016000,29.2,73.9
1505750616000,29.2,73.9
1505751216000,29.2,73.9
1505751816000,29.2,73.9
1505752416000,29.2,73.9
1505753016000,29.1,73.9
1505753616000,29.1,73.9
1505754216000,29.1,73.9
1505754816000,29.1,73.9
1505755416000,29.1,73.9
1505756016000,29.1,73.9
1505756616000,29.1,73.9
1505757216000,29.1,73.9
1505757816000,29.1,73.9
1505758416000,29.1,73.9
1505759016000,29.1,73.8
1505759616000,29.1,73.9
1505760216000,29.1,73.8
1505760816000,29.1,73.9
1505761416000,29.1,73.9
1505762016000,29.1,73.8
1505762616000,29.0,73.8
1505763216000,29.0,73.9
1505763816000,29.0,73.8
1505764416000,29.0,73.9
1505765016000,29.0,73.8
1505765616000,29.0,73.8
1505766216000,29.0,73.8
1505766816000,29.0,73.8
1505767416000,29.0,73.8
1505768016000,29.0,73.8
1505768616000,29.0,73.8
1505769216000,29.0,73.8
1505769816000,29.0,73.8
1505770416000,29.0,73.8
1505771016000,29.0,73.8
1505771616000,29.0,73.8
1505772216000,29.0,73.9
1505772816000,29.0,73.8
1505773416000,29.0,73.8
1505774016000,29.0,73.8
1505774616000,29.0,73.8
1505775216000,29.0,73.8
1505775816000,29.0,73.8
1505776416000,29.0,73.8
1505777016000,29.0,73.8
1505777616000,29.0,73.8
1505778216000,29.0,73.8
1505778816000,29.0,73.8
1505779416000,29.0,73.8
1505780016000,29.0,73.8
1505780616000,29.0,73.8
1505781216000,29.0,73.8
1505781816000,29.0,73.8
1505782416000,29.0,73.8
1505783016000,29.0,73.8
1505783616000,29.0,73.8
1505784216000,29.0,73.8
1505784816000,29.0,73.8
1505785416000,29.0,73.8
1505786016000,29.0,73.8
1505786616000,29.0,73.8
1505787216000,29.0,73.8
1505787816000,29.0,73.8
1505788416000,29.0,73.8
1505789016000,29.0,73.8
1505789616000,29.0,73.8
1505790216000,29.0,73.8
1505790816000,29.0,73.8
1505791416000,29.0,73.8
1505792016000,29.0,73.8
1505792616000,29.0,73.8
1505793216000,29.0,73.8
1505793816000,29.0,73.8
1505794416000,29.0,73.8
1505795016000,29.0,73.8
1505795616000,29.0,73.8
1505796216000,29.0,73.8
1505796816000,29.0,73.8
1505797416000,29.0,73.8
1505798016000,29.0,73.8
1505798616000,29.0,73.8
1505799216000,29.0,73.8
1505799816000,29.0,73.8
1505800416000,29.0,73.8
1505801016000,29.0,73.8
1505801616000,29.0,73.8
1505802216000,29.0,73.8
1505802816000,29.0,73.8
1505803416000,29.0,73.8
1505804016000,29.0,73.8
1505804616000,29.0,73.8
1505805216000,29.0,73.8
1505805816000,29.0,73.8
1505806416000,28.9,73.8
1505807016000,28.9,73.8
1505807616000,28.9,73.8
1505808216000,28.9,73.8
1505808816000,28.9,73.8
1505809416000,28.9,73.8
1505810016000,28.9,73.8
1505810616000,28.9,73.8
1505811216000,28.9,73.8
1505811816000,28.9,73.8
1505812416000,28.9,73.8
1505813016000,28.9,73.8
1505813616000,28.9,73.8
1505814216000,28.9,73.8
1505814816000,28.9,73.8
1505815416000,28.9,73.8
1505816016000,28.9,73.8
1505816616000,28.9,73.8
1505817216000,28.8,73.8
1505817816000,28.8,73.8
1505818416000,28.8,73.8
1505819016000,28.8,73.8
1505819616000,28.8,73.8
1505820216000,28.8,73.8
1505820816000,28.8,73.8
1505821416000,28.8,73.8
1505822016000,28.8,73.8
1505822616000,28.8,73.8
1505823216000,28.8,73.8
1505823816000,28.8,73.8
1505824416000,28.7,73.8
1505825016000,28.7,73.8
1505825616000,28.7,73.8
1505826216000,28.7,73.8
1505826816000,28.7,73.8
1505827416000,28.7,73.8
1505828016000,28.7,73.8
1505828616000,28.7,73.8
1505829216000,28.7,73.8
1505829816000,28.7,74.2
1505830416000,28.7,73.8
1505831016000,28.6,73.8
1505831616000,28.6,74.2
1505832216000,28.6,74.2
1505832816000,28.6,74.2
1505833416000,28.6,74.2
1505834016000,28.6,74.2
1505834616000,28.6,74.2
1505835216000,28.6,74.2
1505835816000,28.6,74.2
1505836416000,28.5,74.2
1505837016000,28.5,74.2
1505837616000,28.5,74.2
1505838216000,28.5,74.2
1505838816000,28.5,74.2
1505839416000,28.5,74.2
1505840016000,28.5,74.2
1505840616000,28.5,74.2
1505841216000,28.5,74.2
1505841816000,28.5,74.7
1505842416000,28.5,74.2
1505843016000,28.5,74.6
1505843616000,28.5,74.7
1505844216000,28.5,74.7
1505844816000,28.5,74.6
1505845416000,28.5,74.7
1505846016000,28.5,74.6
1505846616000,28.5,74.6
1505847216000,28.5,74.6
1505847816000,28.5,74.6
1505848416000,28.4,74.6
1505849016000,28.4,74.6
1505849616000,28.4,74.6
1505850216000,28.4,74.6
1505850816000,28.4,74.6
1505851416000,28.4,74.6
1505852016000,28.4,74.6
1505852616000,28.4,74.6
1505853216000,28.4,74.6
1505853816000,28.4,74.6
1505854416000,28.4,74.6
1505855016000,28.4,74.6
1505855616000,28.4,74.6
1505856216000,28.4,74.6
1505856816000,28.4,74.6
1505857416000,28.4,74.6
1505858016000,28.4,74.6
1505858616000,28.4,74.6
1505859216000,28.4,74.6
1505859816000,28.4,74.6
1505860416000,28.4,74.6
1505861016000,28.4,74.6
1505861616000,28.4,74.6
1505862216000,28.4,74.6
1505862816000,28.4,74.6
1505863416000,28.4,74.6
1505864016000,28.4,74.6
1505864616000,28.4,74.6
1505865216000,28.4,74.6
1505865816000,28.4,74.6
1505866416000,28.4,74.6
1505867016000,28.4,74.6
1505867616000,28.4,74.6
1505868216000,28.4,74.6
1505868816000,28.4,74.6
1505869416000,28.4,74.6
1505870016000,28.4,74.6
1505870616000,28.4,74.6
1505871216000,28.4,74.6
1505871816000,28.4,74.6
1505872416000,28.4,74.6
1505873016000,28.4,74.6
1505873616000,28.4,74.6
1505874216000,28.4,74.6
1505874816000,28.4,74.6
1505875416000,28.4,74.6
1505876016000,28.4,74.2
1505876616000,28.4,74.6
1505877216000,28.4,74.6
1505877816000,28.4,74.6
1505878416000,28.4,74.2
1505879016000,28.4,74.6
1505879616000,28.4,74.6
1505880216000,28.5,74.2
1505880816000,28.5,74.2
1505881416000,28.5,74.6
1505882016000,28.5,74.2
1505882616000,28.5,74.6
1505883216000,28.5,74.6
1505883816000,28.5,74.6
1505884416000,28.4,74.6
1505885016000,28.5,74.6
1505885616000,28.4,74.6
1505886216000,28.4,74.2
1505886816000,28.4,74.6
1505887416000,28.4,74.6
1505888016000,28.4,74.6
1505888616000,28.4,74.6
1505889216000,28.4,74.6
1505889816000,28.4,74.6
1505890416000,28.4,74.6
1505891016000,28.4,74.6
1505891616000,28.4,74.6
1505892216000,28.4,74.6
1505892816000,28.3,74.6
1505893416000,28.3,74.6
1505894016000,28.3,74.6
1505894616000,28.3,74.6
1505895216000,28.3,74.6
1505895816000,28.3,74.6
1505896416000,28.3,74.6
1505897016000,28.2,74.6
1505897616000,28.2,74.6
1505898216000,28.2,74.6
1505898816000,28.2,74.6
1505899416000,28.2,75.0
1505900016000,28.2,74.6
1505900616000,28.2,75.0
1505901216000,28.1,75.0
1505901816000,28.1,75.0
1505902416000,28.1,75.0
1505903016000,28.1,75.0
1505903616000,28.1,75.0
1505904216000,28.1,75.0
1505904816000,28.1,75.0
1505905416000,28.1,75.0
1505906016000,28.1,75.0
1505906616000,28.0,75.0
1505907216000,28.0,75.0
1505907816000,28.0,75.0
1505908416000,28.0,75.0
1505909016000,28.0,75.0
1505909616000,28.0,75.0
1505910216000,28.0,75.0
1505910816000,28.0,75.0
1505911416000,28.0,75.4
1505912016000,28.0,75.4
1505912616000,28.0,75.4
1505913216000,28.0,75.4
1505913816000,28.0,75.4
1505914416000,28.0,75.4
1505915016000,27.9,75.4
1505915616000,27.9,75.4
1505916216000,27.9,75.4
1505916816000,27.9,75.4
1505917416000,27.9,75.4
1505918016000,27.9,75.4
1505918616000,27.9,75.4
1505919216000,27.9,75.4
1505919816000,27.9,75.4
1505920416000,27.9,75.4
1505921016000,27.9,75.4
1505921616000,27.9,75.4
1505922216000,27.9,75.4
1505922816000,27.9,75.4
1505923416000,27.9,75.4
1505924016000,27.9,75.4
1505924616000,27.9,75.4
1505925216000,27.9,75.4
1505925816000,27.8,75.4
1505926416000,27.8,75.4
1505927016000,27.8,75.4
1505927616000,27.8,75.4
1505928216000,27.8,75.4
1505928816000,27.8,75.4
1505929416000,27.8,75.4
1505930016000,27.8,75.4
1505930616000,27.8,75.4
1505931216000,27.8,75.4
1505931816000,27.8,75.4
1505932416000,27.8,75.4
1505933016000,27.8,75.4
1505933616000,27.8,75.4
1505934216000,27.8,75.4
1505934816000,27.8,75.4
1505935416000,27.8,75.4
1505936016000,27.8,75.4
1505936616000,27.8,75.4
1505937216000,27.8,75.4
1505937816000,27.8,75.4
1505938416000,27.8,75.4
1505939016000,27.8,75.4
1505939616000,27.8,75.4
1505940216000,27.7,75.4
1505940816000,27.7,75.4
1505941416000,27.7,75.4
1505942016000,27.7,75.4
1505942616000,27.7,75.4
1505943216000,27.7,75.4
1505943816000,27.7,75.4
1505944416000,27.7,75.4
1505945016000,27.7,75.4
1505945616000,27.7,75.4
1505946216000,27.7,75.4
1505946816000,27.7,75.4
1505947416000,27.7,75.4
1505948016000,27.7,75.4
1505948616000,27.7,75.4
1505949216000,27.7,75.4
1505949816000,27.7,75.4
1505950416000,27.7,75.4
1505951016000,27.7,75.4
1505951616000,27.7,75.4
1505952216000,27.7,75.4
1505952816000,27.7,75.4
1505953416000,27.7,75.4
1505954016000,27.7,75.4
1505954616000,27.7,75.4
1505955216000,27.7,75.4
1505955816000,27.7,75.4
1505956416000,27.7,75.4
1505957016000,27.7,75.4
1505957616000,27.7,75.4
1505958216000,27.7,75.4
1505958816000,27.7,75.4
1505959416000,27.7,75.4
1505960016000,27.8,75.4
1505960616000,27.8,75.4
1505961216000,27.8,75.4
1505961816000,27.8,75.4
1505962416000,27.8,75.4
1505963016000,27.8,75.4
1505963616000,27.8,75.4
1505964216000,27.8,75.4
1505964816000,27.8,75.4
1505965416000,27.8,75.4
1505966016000,27.8,75.4
1505966616000,27.8,75.4
1505967216000,27.8,75.4
1505967816000,27.8,75.4
1505968416000,27.8,75.4
1505969016000,27.8,75.4
1505969616000,27.8,75.0
1505970216000,27.8,75.0
1505970816000,27.8,75.0
1505971416000,27.8,75.0
1505972016000,27.8,75.0
1505972616000,27.9,75.0
1505973216000,27.9,75.0
1505973816000,27.9,75.0
1505974416000,27.9,75.0
1505975016000,27.9,75.0
1505975616000,27.9,75.0
1505976216000,27.9,75.0
1505976816000,27.9,75.0
1505977416000,27.9,75.0
1505978016000,27.9,75.0
1505978616000,27.9,75.0
1505979216000,27.9,75.0
1505979816000,27.9,75.0
1505980416000,27.9,75.0
1505981016000,27.9,75.0
1505981616000,27.9,75.0
1505982216000,27.9,75.0
1505982816000,27.8,75.0
1505983416000,27.8,75.0
1505984016000,27.8,75.0
1505984616000,27.8,75.0
1505985216000,27.8,75.0
1505985816000,27.8,75.0
1505986416000,27.8,75.0
1505987016000,27.8,75.0
1505987616000,27.8,75.0
1505988216000,27.8,75.0
1505988816000,27.8,75.0
1505989416000,27.8,75.0
1505990016000,27.8,75.0
1505990616000,27.8,75.0
1505991216000,27.8,75.0
1505991816000,27.8,75.0
1505992416000,27.8,75.0
1505993016000,27.8,75.0
1505993616000,27.8,75.0
1505994216000,27.8,75.0
1505994816000,27.8,75.0
1505995416000,27.8,75.0
1505996016000,27.8,75.0
1505996616000,27.8,75.0
1505997216000,27.8,75.0
1505997816000,27.8,75.0
1505998416000,27.8,75.0
1505999016000,27.8,74.9
1505999616000,27.7,75.0
1506000216000,27.7,75.0
1506000816000,27.7,75.0
1506001416000,27.7,74.9
1506002016000,27.7,74.9
1506002616000,27.7,74.9
1506003216000,27.7,75.0
1506003816000,27.7,74.9
1506004416000,27.7,74.9
1506005016000,27.7,75.0
1506005616000,27.7,74.9
1506006216000,27.7,74.9
1506006816000,27.7,75.4
1506007416000,27.7,74.9
1506008016000,27.7,75.4
1506008616000,27.7,75.4
1506009216000,27.7,75.4
1506009816000,27.7,75.4
1506010416000,27.7,75.4
1506011016000,27.7,75.4
1506011616000,27.7,75.4
1506012216000,27.7,75.4
1506012816000,27.7,75.4
1506013416000,27.7,75.4
1506014016000,27.7,75.4
1506014616000,27.6,75.4
1506015216000,27.6,75.4
1506015816000,27.6,75.4
1506016416000,27.6,75.4
1506017016000,27.6,75.4
1506017616000,27.6,75.4
1506018216000,27.6,75.4
1506018816000,27.6,75.4
1506019416000,27.6,75.4
1506020016000,27.6,75.4
1506020616000,27.6,75.3
1506021216000,27.6,75.4
1506021816000,27.6,75.4
1506022416000,27.6,75.3
1506023016000,27.5,75.4
1506023616000,27.5,75.8
1506024216000,27.5,75.4
1506024816000,27.5,75.8
1506025416000,27.5,75.8
1506026016000,27.5,75.8
1506026616000,27.5,75.8
1506027216000,27.5,75.8
1506027816000,27.5,75.8
1506028416000,27.4,75.8
1506029016000,27.4,75.8
1506029616000,27.3,75.8
1506030216000,27.2,75.7
1506030816000,27.1,76.2
1506031416000,27.1,76.2
1506032016000,27.0,76.1
1506032616000,27.0,76.6
1506033216000,27.0,76.6
1506033816000,27.0,76.6
1506034416000,27.0,76.6
1506035016000,27.0,77.0
1506035616000,26.9,76.5
1506036216000,26.8,77.0
1506036816000,26.6,76.9
1506037416000,26.4,77.3
1506038016000,26.3,77.8
1506038616000,26.2,78.2
1506039216000,26.2,78.6
1506039816000,26.0,78.6
1506040416000,25.9,79.0
1506041016000,25.7,79.4
1506041616000,25.5,79.7
1506042216000,25.4,80.1
1506042816000,25.2,80.5
1506043416000,25.1,80.9
1506044016000,24.9,81.7
1506044616000,24.9,81.7
1506045216000,24.8,82.1
1506045816000,24.8,82.1
1506046416000,24.9,82.1
1506047016000,24.9,82.2
1506047616000,25.0,82.2
1506048216000,25.1,82.2
1506048816000,25.1,82.2
1506049416000,25.2,82.2
1506050016000,25.3,81.8
1506050616000,25.3,81.8
1506051216000,25.4,81.8
1506051816000,25.4,81.8
1506052416000,25.4,81.4
1506053016000,25.5,81.4
1506053616000,25.5,81.0
1506054216000,25.6,81.0
1506054816000,25.6,81.1
1506055416000,25.7,81.1
1506056016000,25.7,81.1
1506056616000,25.8,80.7
1506057216000,25.8,80.7
1506057816000,25.9,80.7
1506058416000,25.9,80.3
1506059016000,25.9,80.3
1506059616000,26.0,80.3
1506060216000,26.0,80.3
1506060816000,26.0,80.3
1506061416000,26.1,79.9
1506062016000,26.1,79.8
1506062616000,26.1,79.9
1506063216000,26.2,79.9
1506063816000,26.2,79.4
1506064416000,26.2,79.5
1506065016000,26.2,79.5
1506065616000,26.2,79.5
1506066216000,26.2,79.5
1506066816000,26.2,79.0
1506067416000,26.3,79.0
1506068016000,26.3,79.1
1506068616000,26.3,79.0
1506069216000,26.3,79.1
1506069816000,26.3,78.6
1506070416000,26.4,78.6
1506071016000,26.4,78.6
1506071616000,26.4,78.6
1506072216000,26.4,78.6
1506072816000,26.4,78.6
1506073416000,26.4,78.6
1506074016000,26.4,78.7
1506074616000,26.5,78.6
1506075216000,26.5,78.7
1506075816000,26.5,78.2
1506076416000,26.5,78.2
1506077016000,26.5,78.2
1506077616000,26.5,78.2
1506078216000,26.5,78.2
1506078816000,26.6,78.2
1506079416000,26.6,78.2
1506080016000,26.6,78.2
1506080616000,26.6,77.8
1506081216000,26.6,77.8
1506081816000,26.6,77.8
1506082416000,26.6,77.8
1506083016000,26.6,77.8
1506083616000,26.6,77.8
1506084216000,26.6,77.8
1506084816000,26.7,77.8
1506085416000,26.7,77.8
1506086016000,26.7,77.8
1506086616000,26.7,77.8
1506087216000,26.7,77.8
1506087816000,26.7,77.4
1506088416000,26.7,77.8
1506089016000,26.7,77.4
1506089616000,26.7,77.4
1506090216000,26.7,77.4
1506090816000,26.7,77.4
1506091416000,26.7,77.4
1506092016000,26.7,77.4
1506092616000,26.7,77.4
1506093216000,26.8,77.4
1506093816000,26.8,77.4
1506094416000,26.8,77.4
1506095016000,26.8,77.4
1506095616000,26.8,77.4
1506096216000,26.8,77.4
1506096816000,26.8,77.4
1506097416000,26.8,77.4
1506098016000,26.8,77.0
1506098616000,26.8,77.0
1506099216000,26.8,77.0
1506099816000,26.8,77.0
1506100416000,26.8,77.0
1506101016000,26.8,77.0
1506101616000,26.8,77.0
1506102216000,26.8,77.0
1506102816000,26.8,77.0
1506103416000,26.8,77.0
1506104016000,26.8,77.0
1506104616000,26.8,77.0
1506105216000,26.8,77.0
1506105816000,26.8,77.0
1506106416000,26.8,77.0
1506107016000,26.8,77.0
1506107616000,26.8,77.0
1506108216000,26.9,77.0
1506108816000,26.9,77.0
1506109416000,26.9,77.0
1506110016000,26.9,77.0
1506110616000,26.9,77.0
1506111216000,26.9,77.0
1506111816000,26.9,77.0
1506112416000,26.9,77.0
1506113016000,26.9,77.0
1506113616000,26.9,77.0
1506114216000,26.9,76.6
1506114816000,26.9,77.0
1506115416000,26.9,77.0
1506116016000,26.9,76.6
1506116616000,26.9,76.6
1506117216000,26.9,76.6
1506117816000,26.9,76.6
1506118416000,26.9,76.6
1506119016000,26.9,76.6
1506119616000,27.0,76.6
1506120216000,27.0,76.6
1506120816000,27.0,76.6
1506121416000,27.0,76.6
1506122016000,27.0,76.6
1506122616000,27.0,76.6
1506123216000,27.0,76.6
1506123816000,27.0,76.6
1506124416000,27.0,76.6
1506125016000,27.0,76.1
1506125616000,27.0,76.1
1506126216000,27.0,76.1
1506126816000,27.0,76.1
1506127416000,27.0,76.1
1506128016000,27.0,76.1
1506128616000,27.0,76.1
1506129216000,27.0,76.1
1506129816000,27.0,76.1
1506130416000,27.0,76.1
1506131016000,27.0,76.1
1506131616000,27.1,76.1
1506132216000,27.1,76.2
1506132816000,27.1,76.2
1506133416000,27.1,76.2
1506134016000,27.1,76.2
1506134616000,27.1,75.7
1506135216000,27.1,75.7
1506135816000,27.1,75.7
1506136416000,27.1,75.7
1506137016000,27.2,75.7
1506137616000,27.2,75.7
1506138216000,27.2,75.7
1506138816000,27.2,75.7
1506139416000,27.2,75.7
1506140016000,27.2,75.7
1506140616000,27.2,75.7
1506141216000,27.2,75.7
1506141816000,27.2,75.7
1506142416000,27.2,75.7
1506143016000,27.2,75.7
1506143616000,27.2,75.3
1506144216000,27.3,75.3
1506144816000,27.3,75.3
1506145416000,27.3,75.3
1506146016000,27.3,75.3
1506146616000,27.3,75.3
1506147216000,27.3,75.3
1506147816000,27.3,75.3
1506148416000,27.3,75.3
1506149016000,27.3,75.3
1506149616000,27.3,75.3
1506150216000,27.3,75.3
1506150816000,27.3,75.3
1506151416000,27.3,75.3
